Date,USD_TRY,EUR_TRY,GBP_TRY,AED_TRY,AZN_TRY,BGN_TRY,CNY_TRY,DKK_TRY,KRW_TRY,IRR_TRY,SEK_TRY,CHF_TRY,JPY_TRY,CAD_TRY,QAR_TRY,KWD_TRY,NOK_TRY,PKR_TRY,RON_TRY,RUB_TRY,SAR_TRY,XDR_TRY
07-10-2020,7.7452,9.1257,10.0278,,,4.6396,1.1341,1.2246,,0.01834,0.86567,8.4484,7.3151,5.8323,2.1148,25.1539,0.83781,0.04696,1.8612,0.09837,2.0649,10.9469
08-10-2020,7.8267,9.2058,10.0748,,,4.6802,1.1461,1.2351,,0.01853,0.87274,8.5152,7.3686,5.8781,2.1375,25.403,0.83786,0.04745,1.8779,0.09952,2.0866,11.0481
09-10-2020,7.8931,9.2859,10.1864,,,4.7209,1.1558,1.2458,,0.01869,0.88538,8.5837,7.4287,5.9533,2.1557,25.6252,0.84886,0.04793,1.894,0.10088,2.1042,11.1446
10-10-2020,,,,,,,,,,,,,,,,,,,,,,
11-10-2020,,,,,,,,,,,,,,,,,,,,,,
12-10-2020,7.9072,9.3242,10.221,,,4.7406,1.1721,1.2508,,0.01872,0.88984,8.6343,7.4486,5.9949,2.1595,25.6818,0.85444,0.04802,1.9029,0.10192,2.1079,11.1897
13-10-2020,7.8673,9.2889,10.2307,,,4.7228,1.1613,1.2461,,0.01863,0.88973,8.6164,7.4382,5.9839,2.1486,25.569,0.85874,0.04777,1.8957,0.10153,2.0973,11.1412
14-10-2020,7.8778,9.2866,10.2586,,,4.7216,1.1623,1.2458,,0.01865,0.89219,8.6309,7.4523,5.9986,2.1515,25.6092,0.85771,0.04784,1.8944,0.10158,2.1001,11.1516
15-10-2020,7.9205,9.2986,10.2208,,,4.7279,1.1694,1.2473,,0.01875,0.8935,8.6419,7.4953,6.0224,2.1632,25.7327,0.85503,0.0482,1.8966,0.1019,2.1115,11.1902
16-10-2020,7.9116,9.2724,10.2416,,,4.7141,1.1691,1.2439,,0.01873,0.8888,8.6347,7.4975,5.9925,2.1607,25.703,0.84589,0.04834,1.8909,0.10086,2.1092,11.1767
17-10-2020,,,,,,,,,,,,,,,,,,,,,,
18-10-2020,,,,,,,,,,,,,,,,,,,,,,
19-10-2020,7.9129,9.2692,10.2075,,,4.7127,1.1737,1.2435,,0.01873,0.89013,8.6302,7.4988,5.9805,2.1611,25.7044,0.84284,0.04845,1.8904,0.10082,2.1096,11.1782
20-10-2020,7.8778,9.253,10.2129,,,4.7044,1.1706,1.2416,,0.01865,0.88979,8.6101,7.4587,5.9705,2.1514,25.6037,0.84351,0.04825,1.8865,0.10069,2.1004,11.1439
21-10-2020,7.8761,9.2874,10.1822,,,4.722,1.1722,1.246,,0.01865,0.89036,8.6469,7.4424,5.9654,2.151,25.6036,0.8446,0.04829,1.8939,0.10062,2.1,11.1532
22-10-2020,7.8179,9.2677,10.18,,,4.712,1.1684,1.2433,,0.01851,0.8913,8.6269,7.4302,5.9572,2.1352,25.4388,0.84633,0.04798,1.8905,0.10083,2.0845,11.1062
23-10-2020,7.8025,9.2387,10.2142,,,4.6971,1.1626,1.2396,,0.01847,0.88718,8.5845,7.4379,5.9257,2.1309,25.3878,0.8438,0.04794,1.8845,0.10084,2.0805,11.0839
24-10-2020,,,,,,,,,,,,,,,,,,,,,,
25-10-2020,,,,,,,,,,,,,,,,,,,,,,
26-10-2020,7.9379,9.3941,10.363,,,4.776,1.1827,1.2606,,0.01879,0.90231,8.7476,7.5641,6.0377,2.1679,25.8283,0.85734,0.04893,1.9161,0.10325,2.1166,11.2715
27-10-2020,8.0285,9.4924,10.4486,,,4.8261,1.1919,1.2737,,0.01901,0.91221,8.8388,7.6357,6.0839,2.1925,26.1208,0.86295,0.04957,1.9371,0.10438,2.1407,11.3877
28-10-2020,8.1211,9.5974,10.5639,,,4.8795,1.2032,1.2879,,0.01923,0.92584,8.9216,7.7374,6.154,2.218,26.4184,0.88008,0.0502,1.9578,0.1056,2.1654,11.516
29-10-2020,,,,,,,,,,,,,,,,,,,,,,
30-10-2020,8.1211,9.5974,10.5639,,,4.8795,1.2032,1.2879,,0.01923,0.92584,8.9216,7.7374,6.154,2.218,26.4184,0.88008,0.0502,1.9578,0.1056,2.1654,11.516
31-10-2020,,,,,,,,,,,,,,,,,,,,,,
01-11-2020,,,,,,,,,,,,,,,,,,,,,,
02-11-2020,8.3082,9.6985,10.7367,,,4.931,1.2347,1.3004,,0.01967,0.92881,9.0524,7.9396,6.2279,2.2691,27.0044,0.86804,0.05146,1.9785,0.10436,2.2154,11.7354
03-11-2020,8.376,9.7506,10.7892,,,4.9576,1.2445,1.3075,,0.01983,0.93708,9.1085,7.9735,6.2811,2.2874,27.2023,0.87391,0.05202,1.993,0.10359,2.2334,11.8138
04-11-2020,8.4546,9.8802,10.9473,,,5.0231,1.2574,1.3248,,0.02002,0.94793,9.2045,8.0587,6.4061,2.309,27.4618,0.89117,0.05257,2.0187,0.1054,2.2543,11.9467
05-11-2020,8.4553,9.8715,10.9532,,,5.019,1.2545,1.3236,,0.02002,0.9484,9.2226,8.0494,6.383,2.3092,27.4544,0.89153,0.05264,2.017,0.1064,2.2545,11.9401
06-11-2020,8.4417,9.9416,10.98,,,5.0544,1.266,1.3331,,0.01999,0.96107,9.2667,8.0781,6.422,2.3052,27.4437,0.91007,0.05265,2.0316,0.10771,2.2508,11.9769
07-11-2020,,,,,,,,,,,,,,,,,,,,,,
08-11-2020,,,,,,,,,,,,,,,,,,,,,,
09-11-2020,8.4613,10.0279,11.0973,,,5.0984,1.2713,1.3442,,0.02003,0.97045,9.359,8.1645,6.465,2.3109,27.5419,0.91844,0.05288,2.0492,0.10869,2.256,12.0477
10-11-2020,8.1778,9.7173,10.7433,,,4.9402,1.2362,1.3019,,0.01936,0.94469,9.0663,7.8672,6.2761,2.2334,26.6121,0.89529,0.05116,1.9852,0.10551,2.1805,11.6602
11-11-2020,8.2358,9.7278,10.8705,,,4.9459,1.2389,1.3044,,0.0195,0.95022,8.9836,7.8093,6.3181,2.249,26.7637,0.91038,0.0516,1.988,0.10716,2.1959,11.7049
12-11-2020,8.0477,9.4921,10.66,,,4.8262,1.2099,1.273,,0.01905,0.92842,8.7566,7.6146,6.164,2.1978,26.1572,0.88951,0.05052,1.939,0.10493,2.1458,11.4329
13-11-2020,7.7896,9.1861,10.248,,,4.6702,1.1694,1.232,,0.01844,0.89835,8.4902,7.3778,5.9468,2.1274,25.3189,0.85347,0.04896,1.8764,0.10055,2.0769,11.0587
14-11-2020,,,,,,,,,,,,,,,,,,,,,,
15-11-2020,,,,,,,,,,,,,,,,,,,,,,
16-11-2020,7.6297,9.0169,10.0274,,,4.5842,1.1471,1.209,,0.01806,0.87718,8.3232,7.2467,5.7995,2.0838,24.7981,0.83046,0.04802,1.8413,0.09809,2.0343,10.8425
17-11-2020,7.6751,9.093,10.1135,,,4.6231,1.16,1.2192,,0.01817,0.88262,8.3993,7.3198,5.8489,2.0956,24.9556,0.84089,0.0483,1.8566,0.09932,2.0464,10.9278
18-11-2020,7.7393,9.1836,10.2212,,,4.6692,1.1738,1.2312,,0.01832,0.89416,8.476,7.3989,5.9111,2.1137,25.1592,0.85256,0.04867,1.8743,0.10067,2.0635,11.0331
19-11-2020,7.7195,9.1701,10.2343,,,4.6623,1.1722,1.2291,,0.01828,0.89396,8.4602,7.4115,5.8952,2.1082,25.1,0.85237,0.04808,1.8714,0.10122,2.0583,11.0173
20-11-2020,7.6699,9.0783,10.1317,,,4.6154,1.1584,1.2164,,0.01816,0.88496,8.3871,7.3589,5.8466,2.0945,24.9365,0.84546,0.04754,1.8522,0.09985,2.0451,10.9237
21-11-2020,,,,,,,,,,,,,,,,,,,,,,
22-11-2020,,,,,,,,,,,,,,,,,,,,,,
23-11-2020,7.5785,8.995,10.0397,,,4.5732,1.1471,1.2055,,0.01794,0.87679,8.3014,7.2824,5.794,2.0695,24.6572,0.83994,0.04697,1.8354,0.09899,2.0207,10.8095
24-11-2020,7.7593,9.2197,10.3438,,,4.6875,1.175,1.2361,,0.01837,0.89883,8.5097,7.4596,5.934,2.1191,25.2355,0.86155,0.04797,1.8812,0.10171,2.0689,11.0778
25-11-2020,7.917,9.3956,10.553,,,4.7772,1.1966,1.2601,,0.01874,0.91667,8.6625,7.5684,6.0634,2.1622,25.7341,0.87763,0.04922,1.9173,0.10369,2.111,11.291
26-11-2020,7.9415,9.4499,10.5773,,,4.8044,1.2004,1.2678,,0.0188,0.92695,8.689,7.585,6.095,2.1683,25.847,0.89148,0.04959,1.9285,0.10454,2.1175,11.3342
27-11-2020,7.8945,9.4067,10.5328,,,4.7824,1.1941,1.262,,0.01869,0.9226,8.6727,7.5525,6.0621,2.1555,25.6807,0.88844,0.04934,1.9193,0.10387,2.105,11.276
28-11-2020,,,,,,,,,,,,,,,,,,,,,,
29-11-2020,,,,,,,,,,,,,,,,,,,,,,
30-11-2020,7.7975,9.2988,10.3924,,,4.7276,1.1785,1.2475,,0.01846,0.91125,8.5803,7.4747,5.9912,2.1293,25.3659,0.87835,0.04869,1.8972,0.10216,2.0791,11.1403
01-12-2020,7.7892,9.3306,10.3728,,,4.7436,1.1771,1.2519,,0.01844,0.91539,8.6062,7.4682,5.9953,2.1271,25.3452,0.88048,0.04859,1.9037,0.10171,2.0769,11.1438
02-12-2020,7.8412,9.3868,10.461,,,4.7723,1.1868,1.2592,,0.01856,0.9146,8.631,7.4974,6.0395,2.1225,25.5564,0.88314,0.04886,1.9157,0.10241,2.0906,11.2169
03-12-2020,7.808,9.4134,10.415,,,4.786,1.1829,1.2625,,0.01849,0.91398,8.6532,7.4444,6.0272,2.127,25.4838,0.88187,0.04855,1.921,0.10255,2.0817,11.1936
04-12-2020,7.8472,9.5106,10.5048,,,4.8354,1.19,1.2757,,0.01858,0.92147,8.7622,7.5046,6.0628,2.1432,25.6295,0.88806,0.04873,1.9408,0.1039,2.0921,11.2762
05-12-2020,,,,,,,,,,,,,,,,,,,,,,
06-12-2020,,,,,,,,,,,,,,,,,,,,,,
07-12-2020,7.7796,9.4625,10.4516,,,4.8109,1.1842,1.2693,,0.01842,0.91818,8.7137,7.4656,6.0419,2.115,25.4204,0.88618,0.04836,1.931,0.10411,2.074,11.203
08-12-2020,7.8373,9.4913,10.411,,,4.8254,1.1919,1.2731,,0.01856,0.92105,8.7654,7.5034,6.1116,2.1404,25.5944,0.88399,0.04865,1.9371,0.1049,2.0893,11.2568
09-12-2020,7.8087,9.462,10.402,,,4.8108,1.1888,1.2692,,0.01849,0.92362,8.7511,7.485,6.0968,2.1247,25.5009,0.89058,0.04845,1.9307,0.10578,2.0815,11.2225
10-12-2020,7.8203,9.484,10.4807,,,4.8216,1.19,1.2722,,0.01852,0.92055,8.7849,7.4906,6.1081,2.1357,25.5132,0.89528,0.04848,1.9366,0.10599,2.0846,11.2465
11-12-2020,7.8499,9.4932,10.4286,,,4.8265,1.1925,1.2735,,0.01859,0.92179,8.8078,7.4944,6.1266,2.1343,25.581,0.88695,0.04871,1.9389,0.10609,2.0927,11.2659
12-12-2020,,,,,,,,,,,,,,,,,,,,,,
13-12-2020,,,,,,,,,,,,,,,,,,,,,,
14-12-2020,7.9349,9.6241,10.4842,,,4.893,1.2059,1.291,,0.01879,0.93371,8.9195,7.6058,6.2125,2.1668,25.858,0.89851,0.04928,1.9649,0.10774,2.1154,11.3979
15-12-2020,7.8699,9.5624,10.5264,,,4.8617,1.1962,1.2829,,0.01863,0.9303,8.8534,7.561,6.1634,2.149,25.6139,0.89946,0.04885,1.952,0.10724,2.0981,11.3245
16-12-2020,7.8331,9.5184,10.4251,,,4.8392,1.1895,1.2769,,0.01855,0.92864,8.8155,7.5117,6.1321,2.1391,25.4936,0.89405,0.04853,1.944,0.10603,2.0882,11.2646
17-12-2020,7.7873,9.4908,10.497,,,4.8254,1.1852,1.2734,,0.01844,0.92793,8.79,7.5149,6.1083,2.121,25.3975,0.89451,0.04828,1.9384,0.10549,2.0758,11.2293
18-12-2020,7.751,9.4817,10.5138,,,4.8208,1.1798,1.2723,,0.01835,0.92859,8.7541,7.4975,6.0928,2.1122,25.3276,0.89866,0.04816,1.9362,0.10569,2.0661,11.1985
19-12-2020,,,,,,,,,,,,,,,,,,,,,,
20-12-2020,,,,,,,,,,,,,,,,,,,,,,
21-12-2020,7.6898,9.423,10.3841,,,4.7905,1.1692,1.2646,,0.01821,0.92612,8.6764,7.416,6.022,2.0831,25.1194,0.89271,0.04775,1.9247,0.10406,2.0497,11.1083
22-12-2020,7.6769,9.3504,10.173,,,4.754,1.1653,1.2548,,0.01818,0.91492,8.6262,7.3897,5.9473,2.0965,25.0395,0.87317,0.04754,1.9099,0.10196,2.0463,11.0473
23-12-2020,7.6368,9.3347,10.2314,,,4.7457,1.16,1.2528,,0.01808,0.9192,8.5956,7.3674,5.9236,2.0856,24.923,0.87725,0.04727,1.9081,0.10081,2.0356,11.0148
24-12-2020,7.6321,9.303,10.2284,,,4.73,1.1609,1.2487,,0.01807,0.91491,8.565,7.3617,5.9174,2.0844,24.8833,0.87438,0.04729,1.8991,0.10065,2.0341,10.9998
25-12-2020,7.619,9.2948,10.3333,,,4.726,1.1602,1.2477,,0.01804,0.9171,8.5583,7.3353,5.9242,2.0802,24.8151,0.8815,0.0473,1.8972,0.10139,2.0305,10.9941
26-12-2020,,,,,,,,,,,,,,,,,,,,,,
27-12-2020,,,,,,,,,,,,,,,,,,,,,,
28-12-2020,7.5517,9.2037,10.223,,,4.6798,1.15,1.236,,0.01788,0.90993,8.4712,7.2793,5.8599,2.0592,24.5892,0.87254,0.04684,1.878,0.10174,2.0125,10.8931
29-12-2020,7.4738,9.137,10.1008,,,4.6381,1.1368,1.2266,,0.0177,0.90189,8.3803,7.2026,5.8173,2.0412,24.3432,0.86419,0.04626,1.8644,0.10079,1.9916,10.7886
30-12-2020,7.4063,9.0697,9.9761,,,4.611,1.1277,1.2179,,0.01754,0.89497,8.3371,7.1273,5.7703,2.0227,24.1204,0.85735,0.04586,1.8501,0.10006,1.9736,10.6941
31-12-2020,7.3405,9.0079,9.9438,,,4.5798,1.1182,1.209,,0.01738,0.89313,8.2841,7.093,5.7315,2.0048,23.9533,0.8539,0.04546,1.8373,0.09844,1.9563,10.6152
01-01-2021,,,,,,,,,,,,,,,,,,,,,,
02-01-2021,,,,,,,,,,,,,,,,,,,,,,
03-01-2021,,,,,,,,,,,,,,,,,,,,,,
04-01-2021,7.4194,9.1164,10.1142,,,4.635,1.1283,1.2234,,0.01757,0.90301,8.4017,7.1805,5.8147,2.0243,24.252,0.8675,0.04605,1.8619,0.09867,1.9776,10.7387
05-01-2021,7.3602,9.0382,10.0544,,,4.5954,1.1324,1.213,,0.01743,0.89556,8.3352,7.1389,5.7935,2.0059,24.0884,0.86307,0.04564,1.8465,0.09966,1.962,10.6679
06-01-2021,7.3866,9.0656,10.0148,,,4.6091,1.1366,1.2166,,0.01749,0.89552,8.3725,7.1623,5.7882,2.0144,24.1946,0.86365,0.04574,1.8506,0.0983,1.9691,10.6977
07-01-2021,7.33,9.0397,9.9843,,,4.5959,1.129,1.2133,,0.01735,0.89517,8.3418,7.1132,5.7828,2.0016,24.0413,0.86831,0.04538,1.846,0.09891,1.954,10.6385
08-01-2021,7.2733,8.9342,9.8641,,,4.5424,1.1191,1.1991,,0.01722,0.88287,8.2281,7.0116,5.7192,1.9862,23.8466,0.86028,0.04505,1.8241,0.09762,1.9388,10.5319
09-01-2021,,,,,,,,,,,,,,,,,,,,,,
10-01-2021,,,,,,,,,,,,,,,,,,,,,,
11-01-2021,7.349,8.9968,9.9667,,,4.5744,1.1302,1.2078,,0.0174,0.89097,8.2765,7.0561,5.7864,1.999,24.0721,0.86901,0.0456,1.837,0.09823,1.9589,10.6257
12-01-2021,7.4431,9.0629,10.029,,,4.6076,1.1427,1.2166,,0.01762,0.89613,8.3549,7.1314,5.8242,2.0326,24.3796,0.87276,0.04613,1.8502,0.09928,1.984,10.7334
13-01-2021,7.4608,9.0693,10.1082,,,4.611,1.1481,1.2174,,0.01766,0.89651,8.3626,7.1432,5.844,2.0374,24.445,0.87405,0.04622,1.8514,0.09995,1.9887,10.7599
14-01-2021,7.4285,9.0552,10.144,,,4.6039,1.1425,1.2153,,0.01759,0.89342,8.3528,7.138,5.8285,2.0286,24.3689,0.87622,0.04598,1.8475,0.10019,1.98,10.7324
15-01-2021,7.3885,8.9815,10.0689,,,4.5664,1.1364,1.2055,,0.01749,0.88385,8.3025,7.0872,5.8202,2.0175,24.2299,0.87015,0.04578,1.8327,0.09997,1.9694,10.6617
16-01-2021,,,,,,,,,,,,,,,,,,,,,,
17-01-2021,,,,,,,,,,,,,,,,,,,,,,
18-01-2021,7.3877,8.9635,10.0685,,,4.5571,1.1351,1.203,,0.01749,0.88218,8.3018,7.1067,5.8156,2.0071,24.2281,0.86647,0.04576,1.829,0.10002,1.9693,10.6553
19-01-2021,7.4952,9.0457,10.1348,,,4.5988,1.1482,1.2141,,0.01775,0.88696,8.3904,7.2058,5.8545,2.0425,24.5698,0.86777,0.0464,1.8453,0.10053,1.9981,10.7807
20-01-2021,7.4485,9.0235,10.1194,,,4.5875,1.1423,1.2111,,0.01764,0.88837,8.3595,7.1437,5.8425,2.0343,24.4275,0.8691,0.04608,1.8408,0.10039,1.9856,10.7301
21-01-2021,7.4367,9.0232,10.1559,,,4.5875,1.1436,1.2112,,0.01761,0.8865,8.3507,7.1486,5.8496,2.0309,24.4141,0.87158,0.04603,1.8408,0.10068,1.9825,10.7282
22-01-2021,7.3836,8.9597,10.1128,,,4.5551,1.1362,1.2025,,0.01748,0.88354,8.2976,7.1208,5.8425,2.0162,24.2431,0.87177,0.04567,1.8279,0.09984,1.9683,10.658
23-01-2021,,,,,,,,,,,,,,,,,,,,,,
24-01-2021,,,,,,,,,,,,,,,,,,,,,,
25-01-2021,7.3985,9.0044,10.1006,,,4.578,1.1361,1.2083,,0.01752,0.88929,8.3407,7.1198,5.8219,2.0206,24.2916,0.87192,0.04577,1.8367,0.09869,1.9723,10.6827
